date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:59	41295/41295	---MCZ	200	added ('OK')	text/html	etag:%221701774958-gzip%22	https://literature.duke.edu/nicole-brady	E:/Comparative/literature.duke.edu/nicole-brady.html	(from https://literature.duke.edu/people/staff)
14:16:00	41680/41680	---MCZ	200	added ('OK')	text/html	etag:%221701774959-gzip%22	https://literature.duke.edu/maria-maschauer	E:/Comparative/literature.duke.edu/maria-maschauer.html	(from https://literature.duke.edu/people/staff)
14:16:01	41691/41691	---MCZ	200	added ('OK')	text/html	etag:%221701774961-gzip%22	https://literature.duke.edu/suzan-senerchia	E:/Comparative/literature.duke.edu/suzan-senerchia.html	(from https://literature.duke.edu/people/staff)
14:16:02	41668/41668	---MCZ	200	added ('OK')	text/html	etag:%221701774962-gzip%22	https://literature.duke.edu/pamala-terterian	E:/Comparative/literature.duke.edu/pamala-terterian.html	(from https://literature.duke.edu/people/staff)
14:16:04	41675/41675	---MCZ	200	added ('OK')	text/html	etag:%221701774963-gzip%22	https://literature.duke.edu/wendy-weiher	E:/Comparative/literature.duke.edu/wendy-weiher.html	(from https://literature.duke.edu/people/staff)
14:16:04	275/275	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:04%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/people/staff	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login9c03	(from https://literature.duke.edu/people/staff)
14:16:05	97935/97935	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2011:16:05%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_lGK8i-ThVk7AZWRY8rhobknss5bRyYibidrhPE_lJX8.css?delta=0&language=en&theme=tts_sub&include=eJyFU-uaoyAMfSEqj-QXINpMI2EJtOs8_aC1jtt2v_7BnAu3E8yoSaLSFfsJY7X5X9y5jHBJQrGY_ME6LeNHl5c40PjRpmVmiqPxktF-_amYZzOKjIw9ROC5kFf7TBidteBkHSiaUrRfCjuyOODTY0UnUrRkSE3NmeRZX-Zpdc80wyy19IHUy7WdxkpEL2wSZBjbame1IdcE3P0yXY2pOiY9YzBXwpvadewmCZXRDMQFs_WQCkk0GAuVucfJYdjJNQCJHo-RFXCM2m_z7whupzt-vWGUgMYxfM82rJ8NrDltPJQGykM4mJYTJ8kPiQXCVibhuW3JG_QMqu2yD2fKMtG-QYZhq27okmlGf7Hr2CHokvCB2ur1fEfnffP9eofsd_L0SxqtCfPQ4rcUqRzgXvXnpZntdbfs3-pFqj-rz4jxrd6qJEprq_6jY27PSd-pr52aoDWQgPuASmPsqf0u-mqDYaC_PwKce4c	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_lGK8i-ThVk7AZWRY8rhobknss5bRyYibidrhPE_lJX8f8fa.css	(from https://literature.duke.edu/research)
14:16:05	505829/505829	---M-Z	200	added ('OK')	text/css	etag:%22d9a2-60bc0c3cf2ac8%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_t7JpSPVLxOAJP5yklL0d9s8YsdZSJKBPM7RxP6gUzRI.css?delta=1&language=en&theme=tts_sub&include=eJyFU-uaoyAMfSEqj-QXINpMI2EJtOs8_aC1jtt2v_7BnAu3E8yoSaLSFfsJY7X5X9y5jHBJQrGY_ME6LeNHl5c40PjRpmVmiqPxktF-_amYZzOKjIw9ROC5kFf7TBidteBkHSiaUrRfCjuyOODTY0UnUrRkSE3NmeRZX-Zpdc80wyy19IHUy7WdxkpEL2wSZBjbame1IdcE3P0yXY2pOiY9YzBXwpvadewmCZXRDMQFs_WQCkk0GAuVucfJYdjJNQCJHo-RFXCM2m_z7whupzt-vWGUgMYxfM82rJ8NrDltPJQGykM4mJYTJ8kPiQXCVibhuW3JG_QMqu2yD2fKMtG-QYZhq27okmlGf7Hr2CHokvCB2ur1fEfnffP9eofsd_L0SxqtCfPQ4rcUqRzgXvXnpZntdbfs3-pFqj-rz4jxrd6qJEprq_6jY27PSd-pr52aoDWQgPuASmPsqf0u-mqDYaC_PwKce4c	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_t7JpSPVLxOAJP5yklL0d9s8YsdZSJKBPM7RxP6gUzRI50c8.css	(from https://literature.duke.edu/research)
14:16:06	2783/2783	---M-Z	200	added ('OK')	text/css	etag:%22394-60bc0c3d7e678%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_MCeefYV06Cy1GjAoEs89RU39H7ai1DgGrLgiRr1D3H8.css?delta=2&language=en&theme=tts_sub&include=eJyFU-uaoyAMfSEqj-QXINpMI2EJtOs8_aC1jtt2v_7BnAu3E8yoSaLSFfsJY7X5X9y5jHBJQrGY_ME6LeNHl5c40PjRpmVmiqPxktF-_amYZzOKjIw9ROC5kFf7TBidteBkHSiaUrRfCjuyOODTY0UnUrRkSE3NmeRZX-Zpdc80wyy19IHUy7WdxkpEL2wSZBjbame1IdcE3P0yXY2pOiY9YzBXwpvadewmCZXRDMQFs_WQCkk0GAuVucfJYdjJNQCJHo-RFXCM2m_z7whupzt-vWGUgMYxfM82rJ8NrDltPJQGykM4mJYTJ8kPiQXCVibhuW3JG_QMqu2yD2fKMtG-QYZhq27okmlGf7Hr2CHokvCB2ur1fEfnffP9eofsd_L0SxqtCfPQ4rcUqRzgXvXnpZntdbfs3-pFqj-rz4jxrd6qJEprq_6jY27PSd-pr52aoDWQgPuASmPsqf0u-mqDYaC_PwKce4c	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_MCeefYV06Cy1GjAoEs89RU39H7ai1DgGrLgiRr1D3H8dece.css	(from https://literature.duke.edu/research)
14:16:06	1791/1791	---M-Z	200	added ('OK')	text/css	etag:%2220d-60bc057ff391d%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_fL1t8cyYeUF1yGnWy7U_K5xnoT1E2R61UL49K_fv7A0.css?delta=3&language=en&theme=tts_sub&include=eJyFU-uaoyAMfSEqj-QXINpMI2EJtOs8_aC1jtt2v_7BnAu3E8yoSaLSFfsJY7X5X9y5jHBJQrGY_ME6LeNHl5c40PjRpmVmiqPxktF-_amYZzOKjIw9ROC5kFf7TBidteBkHSiaUrRfCjuyOODTY0UnUrRkSE3NmeRZX-Zpdc80wyy19IHUy7WdxkpEL2wSZBjbame1IdcE3P0yXY2pOiY9YzBXwpvadewmCZXRDMQFs_WQCkk0GAuVucfJYdjJNQCJHo-RFXCM2m_z7whupzt-vWGUgMYxfM82rJ8NrDltPJQGykM4mJYTJ8kPiQXCVibhuW3JG_QMqu2yD2fKMtG-QYZhq27okmlGf7Hr2CHokvCB2ur1fEfnffP9eofsd_L0SxqtCfPQ4rcUqRzgXvXnpZntdbfs3-pFqj-rz4jxrd6qJEprq_6jY27PSd-pr52aoDWQgPuASmPsqf0u-mqDYaC_PwKce4c	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_fL1t8cyYeUF1yGnWy7U_K5xnoT1E2R61UL49K_fv7A0cc8e.css	(from https://literature.duke.edu/research)
14:16:06	134/134	---M-Z	200	added ('OK')	text/css	etag:%228f-60bc0c3cfd3bd%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_d73zrY1v4X-n7UGvbT-_VYgMBmQaS9QX_6A89fWDJrM.css?delta=5&language=en&theme=tts_sub&include=eJyFU-uaoyAMfSEqj-QXINpMI2EJtOs8_aC1jtt2v_7BnAu3E8yoSaLSFfsJY7X5X9y5jHBJQrGY_ME6LeNHl5c40PjRpmVmiqPxktF-_amYZzOKjIw9ROC5kFf7TBidteBkHSiaUrRfCjuyOODTY0UnUrRkSE3NmeRZX-Zpdc80wyy19IHUy7WdxkpEL2wSZBjbame1IdcE3P0yXY2pOiY9YzBXwpvadewmCZXRDMQFs_WQCkk0GAuVucfJYdjJNQCJHo-RFXCM2m_z7whupzt-vWGUgMYxfM82rJ8NrDltPJQGykM4mJYTJ8kPiQXCVibhuW3JG_QMqu2yD2fKMtG-QYZhq27okmlGf7Hr2CHokvCB2ur1fEfnffP9eofsd_L0SxqtCfPQ4rcUqRzgXvXnpZntdbfs3-pFqj-rz4jxrd6qJEprq_6jY27PSd-pr52aoDWQgPuASmPsqf0u-mqDYaC_PwKce4c	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_d73zrY1v4X-n7UGvbT-_VYgMBmQaS9QX_6A89fWDJrM1d99.css	(from https://literature.duke.edu/research)
14:16:07	46864/46864	---M--	200	added ('OK')	image/png	etag:%22b710-5bf8bf9d08f73%22	https://literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/PAL.png?h=9a223a1b&itok=haTNditp	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/PAL3dcb.png	(from https://literature.duke.edu/research)
14:16:08	63454/63454	---M--	200	added ('OK')	image/jpeg	etag:%22f7de-5e07bafb24f45%22	https://literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/critical-theory-workshop-image-1-scaled.jpg?h=f60c92fc&itok=x6E3mD1H	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/critical-theory-workshop-image-1-scaleda1af.jpg	(from https://literature.duke.edu/research)
14:16:08	47337/47337	---M--	200	added ('OK')	image/jpeg	etag:%22b8e9-5bf8bf7a202ee%22	https://literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/gsh.jpg?h=79f8b8d0&itok=jkhVjc0Z	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/3_2_landscape_small/public/images/gsh0b03.jpg	(from https://literature.duke.edu/research)
14:16:08	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:08%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login914f	(from https://literature.duke.edu/research)
14:16:08	79401/79401	---M-Z	200	added ('OK')	text/css	etag:%222f1b-60bc15a35a4df%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_qEc7zdgNqHbof1nlkjeowoODrYlSruZm-6qDl9ZN60s.css?delta=0&language=en&theme=tts_sub&include=eJyFUuFawyAMfCEsj9QvhbSNpgQTmNanl852zm1--wN3l0sIEEXLkoxO2C-Yqte_vBsU4S0LpeL0iXXZ1qeuIGmk6anNysqUJhdE0b--V9TVTSITYw8JeC0UzN8KzlYruPgBDF0p1m_ATywD8MtRcRApVhRyi6qS3Ma3PKvDrcywSi19JAtyat14SRiEXQaFqVWbzUetGbj7Vbqach2YbMboToQf5s9rt0isjG5g-Fp9PG87Obe-wyt5S8uiZacsEHeYhdeRmHcaGMzaiYczqyx0Kakw7ugDh3wRC8mRLkuGI3fBSLDjSSneP12SiM5qRh3bJT0lKlf0gvp5e7I2Q5gex4vUMFtQxPQw3lAWo9bnv3HU9mn2My-SAj7y3V9ggdIaA-4jGk2ppzaedm-DcaTPb5L9Qtk	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_qEc7zdgNqHbof1nlkjeowoODrYlSruZm-6qDl9ZN60s0edf.css	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:09	2783/2783	---M-Z	200	added ('OK')	text/css	etag:%22394-60bc0c3d7e678%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_MCeefYV06Cy1GjAoEs89RU39H7ai1DgGrLgiRr1D3H8.css?delta=2&language=en&theme=tts_sub&include=eJyFUuFawyAMfCEsj9QvhbSNpgQTmNanl852zm1--wN3l0sIEEXLkoxO2C-Yqte_vBsU4S0LpeL0iXXZ1qeuIGmk6anNysqUJhdE0b--V9TVTSITYw8JeC0UzN8KzlYruPgBDF0p1m_ATywD8MtRcRApVhRyi6qS3Ma3PKvDrcywSi19JAtyat14SRiEXQaFqVWbzUetGbj7Vbqach2YbMboToQf5s9rt0isjG5g-Fp9PG87Obe-wyt5S8uiZacsEHeYhdeRmHcaGMzaiYczqyx0Kakw7ugDh3wRC8mRLkuGI3fBSLDjSSneP12SiM5qRh3bJT0lKlf0gvp5e7I2Q5gex4vUMFtQxPQw3lAWo9bnv3HU9mn2My-SAj7y3V9ggdIaA-4jGk2ppzaedm-DcaTPb5L9Qtk	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_MCeefYV06Cy1GjAoEs89RU39H7ai1DgGrLgiRr1D3H87bda.css	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:09	505829/505829	---M-Z	200	added ('OK')	text/css	etag:%22d9a2-60bc0c3cf2ac8%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_t7JpSPVLxOAJP5yklL0d9s8YsdZSJKBPM7RxP6gUzRI.css?delta=1&language=en&theme=tts_sub&include=eJyFUuFawyAMfCEsj9QvhbSNpgQTmNanl852zm1--wN3l0sIEEXLkoxO2C-Yqte_vBsU4S0LpeL0iXXZ1qeuIGmk6anNysqUJhdE0b--V9TVTSITYw8JeC0UzN8KzlYruPgBDF0p1m_ATywD8MtRcRApVhRyi6qS3Ma3PKvDrcywSi19JAtyat14SRiEXQaFqVWbzUetGbj7Vbqach2YbMboToQf5s9rt0isjG5g-Fp9PG87Obe-wyt5S8uiZacsEHeYhdeRmHcaGMzaiYczqyx0Kakw7ugDh3wRC8mRLkuGI3fBSLDjSSneP12SiM5qRh3bJT0lKlf0gvp5e7I2Q5gex4vUMFtQxPQw3lAWo9bnv3HU9mn2My-SAj7y3V9ggdIaA-4jGk2ppzaedm-DcaTPb5L9Qtk	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_t7JpSPVLxOAJP5yklL0d9s8YsdZSJKBPM7RxP6gUzRIefbe.css	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:09	1791/1791	---M-Z	200	added ('OK')	text/css	etag:%2220d-60bc057ff391d%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_fL1t8cyYeUF1yGnWy7U_K5xnoT1E2R61UL49K_fv7A0.css?delta=3&language=en&theme=tts_sub&include=eJyFUuFawyAMfCEsj9QvhbSNpgQTmNanl852zm1--wN3l0sIEEXLkoxO2C-Yqte_vBsU4S0LpeL0iXXZ1qeuIGmk6anNysqUJhdE0b--V9TVTSITYw8JeC0UzN8KzlYruPgBDF0p1m_ATywD8MtRcRApVhRyi6qS3Ma3PKvDrcywSi19JAtyat14SRiEXQaFqVWbzUetGbj7Vbqach2YbMboToQf5s9rt0isjG5g-Fp9PG87Obe-wyt5S8uiZacsEHeYhdeRmHcaGMzaiYczqyx0Kakw7ugDh3wRC8mRLkuGI3fBSLDjSSneP12SiM5qRh3bJT0lKlf0gvp5e7I2Q5gex4vUMFtQxPQw3lAWo9bnv3HU9mn2My-SAj7y3V9ggdIaA-4jGk2ppzaedm-DcaTPb5L9Qtk	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_fL1t8cyYeUF1yGnWy7U_K5xnoT1E2R61UL49K_fv7A02b2c.css	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:10	134/134	---M-Z	200	added ('OK')	text/css	etag:%228f-60bc0c3cfd3bd%22	https://literature.duke.edu/sites/literature.duke.edu/files/css/css_d73zrY1v4X-n7UGvbT-_VYgMBmQaS9QX_6A89fWDJrM.css?delta=5&language=en&theme=tts_sub&include=eJyFUuFawyAMfCEsj9QvhbSNpgQTmNanl852zm1--wN3l0sIEEXLkoxO2C-Yqte_vBsU4S0LpeL0iXXZ1qeuIGmk6anNysqUJhdE0b--V9TVTSITYw8JeC0UzN8KzlYruPgBDF0p1m_ATywD8MtRcRApVhRyi6qS3Ma3PKvDrcywSi19JAtyat14SRiEXQaFqVWbzUetGbj7Vbqach2YbMboToQf5s9rt0isjG5g-Fp9PG87Obe-wyt5S8uiZacsEHeYhdeRmHcaGMzaiYczqyx0Kakw7ugDh3wRC8mRLkuGI3fBSLDjSSneP12SiM5qRh3bJT0lKlf0gvp5e7I2Q5gex4vUMFtQxPQw3lAWo9bnv3HU9mn2My-SAj7y3V9ggdIaA-4jGk2ppzaedm-DcaTPb5L9Qtk	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/css/css_d73zrY1v4X-n7UGvbT-_VYgMBmQaS9QX_6A89fWDJrM6b0d.css	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:10	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:10%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/philosophy-literature-and-aesthetics	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login32f4	(from https://literature.duke.edu/research/philosophy-literature-and-aesthetics)
14:16:10	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:10%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/film-and-new-media	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login5ea8	(from https://literature.duke.edu/research/film-and-new-media)
14:16:11	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:11%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/critical-race-theory	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login79e1	(from https://literature.duke.edu/research/critical-race-theory)
14:16:11	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:11%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/feminisms-gender-and-sexuality	E:/Comparative/literature.duke.edu/Shibboleth.sso/Loginbd44	(from https://literature.duke.edu/research/feminisms-gender-and-sexuality)
14:16:11	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:12%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/globalization-and-postcoloniality	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login091d	(from https://literature.duke.edu/research/globalization-and-postcoloniality)
14:16:11	0/-1	---M--	301	error ('')			https://literature.duke.edu/people/catherine-reilly	E:/Comparative/literature.duke.edu/people/catherine-reilly.2b8.delayed	(from https://literature.duke.edu/research/literary-and-cultural-studies)
14:16:12	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:12%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/literary-and-cultural-studies	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login044f	(from https://literature.duke.edu/research/literary-and-cultural-studies)
14:16:12	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:12%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/marxism-and-critical-theory	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login200f	(from https://literature.duke.edu/research/marxism-and-critical-theory)
14:16:12	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:13%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/modernism-and-modernity	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login1d34	(from https://literature.duke.edu/research/modernism-and-modernity)
14:16:12	0/-1	---M--	301	error ('')			https://literature.duke.edu/people/catherine-reilly	E:/Comparative/literature.duke.edu/people/catherine-reilly.2bc.delayed	(from https://literature.duke.edu/research/psychoanalysis)
14:16:13	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:13%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/psychoanalysis	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login6a61	(from https://literature.duke.edu/research/psychoanalysis)
14:16:13	0/-1	---M--	301	error ('')			https://literature.duke.edu/people/catherine-reilly	E:/Comparative/literature.duke.edu/people/catherine-reilly.2be.delayed	(from https://literature.duke.edu/research/science-studies)
14:16:13	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:13%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/science-studies	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login061b	(from https://literature.duke.edu/research/science-studies)
14:16:13	274/274	---MCZ	403	error ('Requires%20Duke%20VPN')	text/html	date:Tue,%2005%20Dec%202023%2011:16:14%20GMT	https://literature.duke.edu/Shibboleth.sso/Login?target=https%3A//literature.duke.edu/basicshib/login%3Fafter_login%3D/research/the-americas-and-the-us	E:/Comparative/literature.duke.edu/Shibboleth.sso/Login476e	(from https://literature.duke.edu/research/the-americas-and-the-us)
14:16:16	43453/43453	---MCZ	200	added ('OK')	text/html	etag:%221701774974-gzip%22	https://literature.duke.edu/books/homeland-security-ate-my-speech-messages-end-world	E:/Comparative/literature.duke.edu/books/homeland-security-ate-my-speech-messages-end-world.html	(from https://literature.duke.edu/selected-books)
14:16:17	82361/82361	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:17%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/fe57439942cc1270eae65732947ba227.jpg?itok=HYE1VNgs	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/fe57439942cc1270eae65732947ba227e1cb.jpg	(from https://literature.duke.edu/selected-books)
14:16:18	42548/42548	---MCZ	200	added ('OK')	text/html	etag:%221701774977-gzip%22	https://literature.duke.edu/books/not-one-day-pas-un-jour	E:/Comparative/literature.duke.edu/books/not-one-day-pas-un-jour.html	(from https://literature.duke.edu/selected-books)
14:16:19	93124/93124	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:19%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/c8c1b10dcf90a5455dbf03a6327e8261.jpg?itok=qWcBydr4	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/c8c1b10dcf90a5455dbf03a6327e826143ea.jpg	(from https://literature.duke.edu/selected-books)
14:16:20	43797/43797	---MCZ	200	added ('OK')	text/html	etag:%221701774979-gzip%22	https://literature.duke.edu/books/assembly-heretical-thought	E:/Comparative/literature.duke.edu/books/assembly-heretical-thought.html	(from https://literature.duke.edu/selected-books)
14:16:21	68870/68870	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:20%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/08cd2217c0a8cc1673d7b3013e3a88a0.jpg?itok=d74eTPCi	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/08cd2217c0a8cc1673d7b3013e3a88a0f05d.jpg	(from https://literature.duke.edu/selected-books)
14:16:22	43267/43267	---MCZ	200	added ('OK')	text/html	etag:%221701774981-gzip%22	https://literature.duke.edu/books/strip-cultures-finding-america-las-vegas	E:/Comparative/literature.duke.edu/books/strip-cultures-finding-america-las-vegas.html	(from https://literature.duke.edu/selected-books)
14:16:23	96093/96093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:22%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/28bcccb3e6d5438d44b693774e393efb.jpg?itok=AIPbnb2X	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/28bcccb3e6d5438d44b693774e393efb5c7f.jpg	(from https://literature.duke.edu/selected-books)
14:16:23	42682/42682	---MCZ	200	added ('OK')	text/html	etag:%221701774983-gzip%22	https://literature.duke.edu/books/queer-theory-without-antinormativity	E:/Comparative/literature.duke.edu/books/queer-theory-without-antinormativity.html	(from https://literature.duke.edu/selected-books)
14:16:24	26332/26332	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:24%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/fc9da1100949f4f2747624cadaa25bfb.jpg?itok=p2joUpr9	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/fc9da1100949f4f2747624cadaa25bfbef67.jpg	(from https://literature.duke.edu/selected-books)
14:16:25	42070/42070	---MCZ	200	added ('OK')	text/html	etag:%221701774985-gzip%22	https://literature.duke.edu/books/allegro	E:/Comparative/literature.duke.edu/books/allegro.html	(from https://literature.duke.edu/selected-books)
14:16:27	149915/149915	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:26%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/61f7903df849f3c031b78c542728786f.jpg?itok=ibu0kZPD	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/61f7903df849f3c031b78c542728786fc768.jpg	(from https://literature.duke.edu/selected-books)
14:16:27	42735/42735	---MCZ	200	added ('OK')	text/html	etag:%221701774986-gzip%22	https://literature.duke.edu/books/ancients-and-postmoderns-historicity-forms	E:/Comparative/literature.duke.edu/books/ancients-and-postmoderns-historicity-forms.html	(from https://literature.duke.edu/selected-books)
14:16:28	104164/104164	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:28%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/3ed323683cfa808b3c7d398ea05e3ae0.jpg?itok=FC6spTnL	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/3ed323683cfa808b3c7d398ea05e3ae0fb8f.jpg	(from https://literature.duke.edu/selected-books)
14:16:29	43353/43353	---MCZ	200	added ('OK')	text/html	etag:%221701774988-gzip%22	https://literature.duke.edu/books/iranelection-hashtag-solidarity-and-transformation-online-life	E:/Comparative/literature.duke.edu/books/iranelection-hashtag-solidarity-and-transformation-online-life.html	(from https://literature.duke.edu/selected-books)
14:16:30	135829/135829	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2011:16:30%20GMT	https://literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/b6724abb5ae129c759680eff9b347bf3.jpg?itok=VfAMoP_N	E:/Comparative/literature.duke.edu/sites/literature.duke.edu/files/styles/book_jacket_large/public/externals/b6724abb5ae129c759680eff9b347bf3dba6.jpg	(from https://literature.duke.edu/selected-books)
14:16:31	43121/43121	---MCZ	200	added ('OK')	text/html	etag:%221701774990-gzip%22	https://literature.duke.edu/books/mafia-cultural-history	E:/Comparative/literature.duke.edu/books/mafia-cultural-history.html	(from https://literature.duke.edu/selected-books)
